# TOPAS Version: 3.9
# Parameter File: proton_235MeV_NEW.txt
# Results for scorer: DoseAtPhantom
# Scored in component: Phantom
# X in 1 bin  of 1 cm
# Y in 1 bin  of 1 cm
# Z in 350 bins of 0.1 cm
# DoseToMedium ( Gy ) : Sum   Standard_Deviation   
0, 0, 0, 2.075105294352397e-05, 6.746227895100794e-10
0, 0, 1, 2.122569458151702e-05, 5.771836171025272e-10
0, 0, 2, 2.129218046320602e-05, 5.434125468161675e-10
0, 0, 3, 2.153834975615609e-05, 7.2024926884082e-10
0, 0, 4, 2.164758916478604e-05, 6.466240773084532e-10
0, 0, 5, 2.192220017604996e-05, 7.628670284140918e-10
0, 0, 6, 2.142174889741e-05, 5.337089340420917e-10
0, 0, 7, 2.15645686694188e-05, 6.225285551756141e-10
0, 0, 8, 2.172340646211524e-05, 6.729998338480201e-10
0, 0, 9, 2.179865987272933e-05, 7.092552850014271e-10
0, 0, 10, 2.189711813116446e-05, 8.196707423844384e-10
0, 0, 11, 2.181474519602489e-05, 6.460808912687741e-10
0, 0, 12, 2.172706263081636e-05, 6.031300080588064e-10
0, 0, 13, 2.204955308116041e-05, 8.21792865389457e-10
0, 0, 14, 2.189570659538731e-05, 6.498238274061753e-10
0, 0, 15, 2.198176844103727e-05, 6.831905698021056e-10
0, 0, 16, 2.196019886469003e-05, 6.734122898345481e-10
0, 0, 17, 2.178953218390234e-05, 6.14948721120102e-10
0, 0, 18, 2.151820262952242e-05, 4.987497155731544e-10
0, 0, 19, 2.191492421843577e-05, 6.65301651752854e-10
0, 0, 20, 2.192923238908406e-05, 6.440839259132542e-10
0, 0, 21, 2.183124706789386e-05, 6.101463474307575e-10
0, 0, 22, 2.16057578654727e-05, 5.086314268710923e-10
0, 0, 23, 2.187048448831774e-05, 6.461411996382208e-10
0, 0, 24, 2.201511415478308e-05, 6.519507005560423e-10
0, 0, 25, 2.185202174587175e-05, 5.080628867762116e-10
0, 0, 26, 2.213975494669285e-05, 7.084255760691796e-10
0, 0, 27, 2.20829442696413e-05, 7.437378187846067e-10
0, 0, 28, 2.186807432735804e-05, 6.089645578583018e-10
0, 0, 29, 2.217893234046642e-05, 7.163503944603785e-10
0, 0, 30, 2.19475659832824e-05, 6.718967819751213e-10
0, 0, 31, 2.18319364648778e-05, 5.539327353087994e-10
0, 0, 32, 2.179820148739964e-05, 5.45825738722976e-10
0, 0, 33, 2.182836942665745e-05, 5.701506196985572e-10
0, 0, 34, 2.206257340731099e-05, 6.828198340517235e-10
0, 0, 35, 2.173731627408415e-05, 5.031149534549081e-10
0, 0, 36, 2.179052171413787e-05, 5.584108901225785e-10
0, 0, 37, 2.181826312153134e-05, 4.982700274306136e-10
0, 0, 38, 2.224396484962199e-05, 7.127375781262088e-10
0, 0, 39, 2.241445145045873e-05, 8.199752732738725e-10
0, 0, 40, 2.190379200328607e-05, 5.486888839287334e-10
0, 0, 41, 2.20069196075201e-05, 6.704044107013081e-10
0, 0, 42, 2.192819010815583e-05, 6.32235131131895e-10
0, 0, 43, 2.212753679486923e-05, 6.691995024709988e-10
0, 0, 44, 2.220109490735922e-05, 6.96897382044433e-10
0, 0, 45, 2.216528810095042e-05, 6.740824711535316e-10
0, 0, 46, 2.201558163505979e-05, 6.215342340999161e-10
0, 0, 47, 2.173535358451772e-05, 5.397820470265377e-10
0, 0, 48, 2.202007271989714e-05, 6.547252579233422e-10
0, 0, 49, 2.205121927545406e-05, 6.061113543534406e-10
0, 0, 50, 2.198040965595283e-05, 5.951701608870977e-10
0, 0, 51, 2.214402775280178e-05, 6.669847559306227e-10
0, 0, 52, 2.207833676948212e-05, 6.843459402238684e-10
0, 0, 53, 2.186454184993636e-05, 6.196815831410223e-10
0, 0, 54, 2.174762266804464e-05, 6.086785943233093e-10
0, 0, 55, 2.163636781915557e-05, 5.19708192327431e-10
0, 0, 56, 2.166129524994176e-05, 5.263327380630367e-10
0, 0, 57, 2.19074991036905e-05, 6.243121318057216e-10
0, 0, 58, 2.230340396636166e-05, 7.571724824710356e-10
0, 0, 59, 2.18891855183756e-05, 5.466774344784397e-10
0, 0, 60, 2.239162495243363e-05, 7.753290547196666e-10
0, 0, 61, 2.186661004088819e-05, 5.409668723221988e-10
0, 0, 62, 2.200278140662704e-05, 5.675647272777822e-10
0, 0, 63, 2.230547033832408e-05, 8.020052795327491e-10
0, 0, 64, 2.243546441604849e-05, 7.801762036598801e-10
0, 0, 65, 2.182496427849401e-05, 6.059476267855183e-10
0, 0, 66, 2.178077011194546e-05, 5.640026714394477e-10
0, 0, 67, 2.199410846515093e-05, 6.791525859776168e-10
0, 0, 68, 2.179203875130042e-05, 5.231088724215343e-10
0, 0, 69, 2.186325582442805e-05, 5.826859621698335e-10
0, 0, 70, 2.197308276663534e-05, 6.391700100367609e-10
0, 0, 71, 2.19337653106777e-05, 5.921539052459295e-10
0, 0, 72, 2.209752710768953e-05, 6.886585813921313e-10
0, 0, 73, 2.194007902289741e-05, 5.751499720227656e-10
0, 0, 74, 2.201413008151576e-05, 6.756467268701695e-10
0, 0, 75, 2.251003024866804e-05, 8.152123477960427e-10
0, 0, 76, 2.19736775761703e-05, 6.218479716240028e-10
0, 0, 77, 2.220799433416687e-05, 6.478910415551446e-10
0, 0, 78, 2.179175135097466e-05, 5.438588746559828e-10
0, 0, 79, 2.207601392001379e-05, 8.025513733846766e-10
0, 0, 80, 2.213764128100593e-05, 7.792038816703948e-10
0, 0, 81, 2.181287345592864e-05, 5.418335652668885e-10
0, 0, 82, 2.183833930757828e-05, 5.620441847904713e-10
0, 0, 83, 2.204707197961397e-05, 6.53840982629233e-10
0, 0, 84, 2.218687041022349e-05, 7.040089058234957e-10
0, 0, 85, 2.200166636612266e-05, 5.930432271545796e-10
0, 0, 86, 2.185654375352897e-05, 5.999707405543479e-10
0, 0, 87, 2.206995304732118e-05, 6.111918766041398e-10
0, 0, 88, 2.212529761891346e-05, 6.35109822493328e-10
0, 0, 89, 2.186336496379226e-05, 5.793238204435731e-10
0, 0, 90, 2.196814057242591e-05, 6.514931434733245e-10
0, 0, 91, 2.194179069192614e-05, 6.598187534888384e-10
0, 0, 92, 2.163882527383976e-05, 4.877182424768264e-10
0, 0, 93, 2.172555105062202e-05, 5.249724383004144e-10
0, 0, 94, 2.190390478062909e-05, 6.169541419799478e-10
0, 0, 95, 2.161113297916017e-05, 5.199849590966534e-10
0, 0, 96, 2.191167368437164e-05, 6.608815557617083e-10
0, 0, 97, 2.185027551604435e-05, 6.172773223133975e-10
0, 0, 98, 2.195120396208949e-05, 7.139773679797459e-10
0, 0, 99, 2.169313665945083e-05, 5.343779240684865e-10
0, 0, 100, 2.181200761697255e-05, 6.333845305771023e-10
0, 0, 101, 2.171327832911629e-05, 5.521116648055467e-10
0, 0, 102, 2.184136064897757e-05, 6.255267828876073e-10
0, 0, 103, 2.182710159104317e-05, 6.715467580174266e-10
0, 0, 104, 2.196759123762604e-05, 6.767691338192925e-10
0, 0, 105, 2.202339419454802e-05, 7.093132791445212e-10
0, 0, 106, 2.215410677308682e-05, 6.965823460569152e-10
0, 0, 107, 2.173065877286717e-05, 5.281489735016791e-10
0, 0, 108, 2.195794695580844e-05, 6.592606835602765e-10
0, 0, 109, 2.225046227977145e-05, 7.41976026387264e-10
0, 0, 110, 2.204862903454341e-05, 7.344680980557413e-10
0, 0, 111, 2.192192005168181e-05, 6.00686238440159e-10
